clusters_unsup_harmony,cell_ID
0,c_1_280_1293
0,c_1_280_1339
2,c_1_280_1415
11,c_1_280_1482
1,c_1_280_1507
6,c_1_280_1521
2,c_1_280_1535
6,c_1_280_1677
1,c_1_280_177
8,c_1_280_1816
8,c_1_280_1901
0,c_1_280_1913
6,c_1_280_2007
0,c_1_280_2025
0,c_1_280_204
3,c_1_280_2085
1,c_1_280_2097
3,c_1_280_2127
0,c_1_280_2143
6,c_1_280_2211
2,c_1_280_2220
2,c_1_280_2305
2,c_1_280_2328
2,c_1_280_2340
10,c_1_280_2345
1,c_1_280_2375
2,c_1_280_2517
2,c_1_280_2651
7,c_1_280_2677
7,c_1_280_2722
6,c_1_280_2728
4,c_1_280_2753
5,c_1_280_279
3,c_1_280_2848
4,c_1_280_287
7,c_1_280_2900
0,c_1_280_298
3,c_1_280_3246
2,c_1_280_3513
2,c_1_280_3651
3,c_1_280_3684
4,c_1_280_3741
6,c_1_280_3784
0,c_1_280_3861
11,c_1_280_393
3,c_1_280_3957
8,c_1_280_3989
7,c_1_280_4086
7,c_1_280_4089
1,c_1_280_452
12,c_1_280_493
11,c_1_280_510
0,c_1_280_616
17,c_1_280_628
0,c_1_280_81
11,c_1_280_872
2,c_1_280_888
0,c_1_280_890
0,c_1_280_963
0,c_1_280_987
0,c_1_297_1255
0,c_1_297_1361
3,c_1_297_1443
0,c_1_297_1510
0,c_1_297_1567
1,c_1_297_1680
3,c_1_297_2104
10,c_1_297_2231
3,c_1_297_2374
2,c_1_297_2395
2,c_1_297_2400
0,c_1_297_38
11,c_1_297_647
7,c_1_297_800
6,c_1_297_827
4,c_1_298_1035
5,c_1_298_1061
3,c_1_298_1068
12,c_1_298_1094
1,c_1_298_1140
5,c_1_298_116
11,c_1_298_1177
0,c_1_298_1206
3,c_1_298_1231
12,c_1_298_1301
7,c_1_298_1343
6,c_1_298_1347
3,c_1_298_1575
3,c_1_298_1590
3,c_1_298_1632
6,c_1_298_1634
6,c_1_298_1649
0,c_1_298_17
3,c_1_298_1762
7,c_1_298_184
6,c_1_298_1845
0,c_1_298_1942
0,c_1_298_2004
8,c_1_298_2084
1,c_1_298_2104
0,c_1_298_2137
9,c_1_298_2169
0,c_1_298_2258
5,c_1_298_2453
0,c_1_298_2495
3,c_1_298_2671
0,c_1_298_2682
0,c_1_298_2726
0,c_1_298_282
6,c_1_298_2822
4,c_1_298_2920
10,c_1_298_2925
0,c_1_298_2937
2,c_1_298_3019
2,c_1_298_3083
10,c_1_298_3200
6,c_1_298_3266
1,c_1_298_3349
4,c_1_298_3384
0,c_1_298_3397
2,c_1_298_3417
1,c_1_298_402
1,c_1_298_491
0,c_1_298_639
4,c_1_298_643
7,c_1_298_819
3,c_1_298_832
1,c_1_298_834
0,c_1_298_846
3,c_1_298_853
6,c_1_298_90
0,c_1_298_904
1,c_1_298_951
2,c_1_299_1036
2,c_1_299_1074
5,c_1_299_1125
1,c_1_299_1127
2,c_1_299_1222
2,c_1_299_1248
3,c_1_299_1464
2,c_1_299_1544
0,c_1_299_1553
11,c_1_299_1615
3,c_1_299_1624
5,c_1_299_1644
2,c_1_299_1700
4,c_1_299_1770
1,c_1_299_1776
4,c_1_299_1812
1,c_1_299_1835
1,c_1_299_1908
3,c_1_299_199
2,c_1_299_2018
2,c_1_299_2366
2,c_1_299_2526
2,c_1_299_2554
2,c_1_299_2685
5,c_1_299_2687
4,c_1_299_2726
6,c_1_299_280
2,c_1_299_2859
9,c_1_299_2898
2,c_1_299_2935
5,c_1_299_2958
0,c_1_299_3010
10,c_1_299_3019
15,c_1_299_3062
10,c_1_299_3127
4,c_1_299_3199
3,c_1_299_3300
10,c_1_299_3342
1,c_1_299_3345
2,c_1_299_3381
3,c_1_299_3400
2,c_1_299_3582
3,c_1_299_3613
2,c_1_299_3674
9,c_1_299_3753
4,c_1_299_376
0,c_1_299_3763
6,c_1_299_3770
12,c_1_299_40
5,c_1_299_444
2,c_1_299_460
1,c_1_299_756
3,c_1_299_806
3,c_1_299_884
0,c_1_300_1070
4,c_1_300_1254
3,c_1_300_1267
5,c_1_300_1288
8,c_1_300_1292
1,c_1_300_1317
8,c_1_300_1505
1,c_1_300_1528
0,c_1_300_1551
5,c_1_300_1560
4,c_1_300_1665
0,c_1_300_1734
1,c_1_300_1757
8,c_1_300_1800
8,c_1_300_1867
6,c_1_300_1975
0,c_1_300_210
4,c_1_300_2130
6,c_1_300_2136
4,c_1_300_2330
9,c_1_300_2456
8,c_1_300_2467
2,c_1_300_251
2,c_1_300_261
4,c_1_300_367
2,c_1_300_576
2,c_1_300_582
5,c_1_300_60
6,c_1_300_605
8,c_1_300_618
1,c_1_300_644
5,c_1_300_655
5,c_1_300_659
2,c_1_300_808
1,c_1_300_870
3,c_1_300_933
2,c_1_300_952
10,c_1_300_969
6,c_1_301_1147
11,c_1_301_1241
9,c_1_301_1331
7,c_1_301_1575
7,c_1_301_1585
7,c_1_301_1587
7,c_1_301_1624
6,c_1_301_1841
7,c_1_301_1858
4,c_1_301_1900
7,c_1_301_1917
7,c_1_301_2009
2,c_1_301_2124
7,c_1_301_2144
7,c_1_301_2184
1,c_1_301_2203
3,c_1_301_2215
4,c_1_301_2229
8,c_1_301_226
7,c_1_301_2277
5,c_1_301_43
11,c_1_301_454
7,c_1_301_767
9,c_1_301_870
0,c_1_301_898
0,c_1_317_1103
6,c_1_317_1129
3,c_1_317_1206
2,c_1_317_1413
0,c_1_317_1414
1,c_1_317_1728
10,c_1_317_1756
6,c_1_317_1827
1,c_1_317_2003
2,c_1_317_2185
5,c_1_317_2495
6,c_1_317_2957
0,c_1_317_402
3,c_1_317_559
0,c_1_317_812
1,c_1_317_815
2,c_1_318_102
11,c_1_318_1050
5,c_1_318_1077
6,c_1_318_1226
10,c_1_318_1419
2,c_1_318_1454
6,c_1_318_1526
4,c_1_318_1616
3,c_1_318_1630
3,c_1_318_1672
3,c_1_318_1683
0,c_1_318_1733
3,c_1_318_1764
4,c_1_318_1815
5,c_1_318_2129
11,c_1_318_2141
3,c_1_318_2308
4,c_1_318_2400
3,c_1_318_2538
10,c_1_318_2596
0,c_1_318_2667
3,c_1_318_2854
3,c_1_318_3181
2,c_1_318_3263
2,c_1_318_327
5,c_1_318_3285
3,c_1_318_3384
4,c_1_318_3423
2,c_1_318_3488
0,c_1_318_3513
3,c_1_318_3606
3,c_1_318_3657
0,c_1_318_3671
5,c_1_318_3693
2,c_1_318_3737
3,c_1_318_382
1,c_1_318_48
4,c_1_318_531
2,c_1_318_539
2,c_1_318_647
5,c_1_318_679
4,c_1_318_705
12,c_1_318_773
2,c_1_318_783
2,c_1_318_865
2,c_1_318_885
5,c_1_318_891
17,c_1_318_925
2,c_1_319_1023
11,c_1_319_1074
6,c_1_319_117
0,c_1_319_1192
4,c_1_319_1257
0,c_1_319_1316
2,c_1_319_1350
4,c_1_319_1355
1,c_1_319_1529
5,c_1_319_1635
0,c_1_319_1637
3,c_1_319_1691
16,c_1_319_1790
3,c_1_319_1795
1,c_1_319_1992
1,c_1_319_2174
2,c_1_319_2233
3,c_1_319_2535
0,c_1_319_2551
10,c_1_319_258
16,c_1_319_2655
0,c_1_319_2793
3,c_1_319_2814
0,c_1_319_2817
6,c_1_319_2818
2,c_1_319_283
4,c_1_319_2848
6,c_1_319_2864
4,c_1_319_2916
4,c_1_319_2919
5,c_1_319_318
9,c_1_319_3260
2,c_1_319_3309
5,c_1_319_3453
5,c_1_319_3803
2,c_1_319_3979
2,c_1_319_429
5,c_1_319_511
4,c_1_319_682
2,c_1_319_733
1,c_1_319_741
11,c_1_319_786
2,c_1_319_794
3,c_1_319_910
0,c_1_319_93
1,c_1_319_967
0,c_1_320_11
4,c_1_320_1154
2,c_1_320_1198
2,c_1_320_1232
0,c_1_320_1263
15,c_1_320_1273
8,c_1_320_1331
9,c_1_320_1387
9,c_1_320_1576
0,c_1_320_1626
4,c_1_320_1684
8,c_1_320_1789
9,c_1_320_1882
15,c_1_320_189
0,c_1_320_198
0,c_1_320_200
6,c_1_320_2000
1,c_1_320_2105
8,c_1_320_2144
1,c_1_320_2149
16,c_1_320_2446
6,c_1_320_265
8,c_1_320_2776
4,c_1_320_2803
9,c_1_320_2865
4,c_1_320_2962
1,c_1_320_312
1,c_1_320_456
4,c_1_320_509
4,c_1_320_569
0,c_1_320_603
0,c_1_320_797
1,c_1_320_818
3,c_1_320_819
4,c_1_320_90
1,c_1_320_941
7,c_1_321_1040
7,c_1_321_1046
7,c_1_321_105
5,c_1_321_106
4,c_1_321_1176
9,c_1_321_119
3,c_1_321_1342
1,c_1_321_1389
11,c_1_321_1410
4,c_1_321_1453
7,c_1_321_1471
0,c_1_321_1536
0,c_1_321_1568
10,c_1_321_1596
4,c_1_321_1612
4,c_1_321_1734
6,c_1_321_1761
1,c_1_321_1772
0,c_1_321_1786
7,c_1_321_274
7,c_1_321_427
7,c_1_321_457
7,c_1_321_579
7,c_1_321_609
7,c_1_321_641
7,c_1_321_676
7,c_1_321_757
8,c_1_321_83
7,c_1_321_843
6,c_1_321_897
6,c_1_337_1081
14,c_1_337_1549
7,c_1_337_2605
12,c_1_337_2756
6,c_1_337_2945
13,c_1_337_3073
12,c_1_337_3352
7,c_1_337_905
10,c_1_338_1213
2,c_1_338_1215
5,c_1_338_1234
6,c_1_338_1265
5,c_1_338_1412
0,c_1_338_1592
5,c_1_338_1611
6,c_1_338_1661
0,c_1_338_1832
2,c_1_338_1903
17,c_1_338_1970
5,c_1_338_1999
3,c_1_338_2067
7,c_1_338_2087
10,c_1_338_2220
3,c_1_338_2366
10,c_1_338_2378
0,c_1_338_247
5,c_1_338_2490
3,c_1_338_2573
3,c_1_338_2706
0,c_1_338_2843
1,c_1_338_286
3,c_1_338_301
2,c_1_338_3059
2,c_1_338_3103
4,c_1_338_327
0,c_1_338_3293
0,c_1_338_3585
7,c_1_338_3595
1,c_1_338_3598
10,c_1_338_3622
3,c_1_338_3648
10,c_1_338_3660
1,c_1_338_3685
0,c_1_338_3703
0,c_1_338_3737
4,c_1_338_40
10,c_1_338_405
2,c_1_338_413
0,c_1_338_445
1,c_1_338_48
0,c_1_338_495
5,c_1_338_65
0,c_1_338_698
3,c_1_338_709
11,c_1_338_726
5,c_1_338_761
0,c_1_338_793
2,c_1_338_794
6,c_1_338_807
2,c_1_338_922
0,c_1_338_934
2,c_1_339_1067
2,c_1_339_1076
2,c_1_339_1085
5,c_1_339_1197
1,c_1_339_1545
6,c_1_339_1799
2,c_1_339_1924
0,c_1_339_194
11,c_1_339_2024
2,c_1_339_2095
9,c_1_339_2167
3,c_1_339_2184
6,c_1_339_2250
5,c_1_339_2269
1,c_1_339_2347
2,c_1_339_2378
7,c_1_339_2426
2,c_1_339_2468
2,c_1_339_2548
4,c_1_339_2617
7,c_1_339_2640
5,c_1_339_2660
5,c_1_339_2696
17,c_1_339_2833
3,c_1_339_2854
5,c_1_339_2859
0,c_1_339_2919
0,c_1_339_3003
0,c_1_339_3170
10,c_1_339_3195
0,c_1_339_3225
10,c_1_339_3413
0,c_1_339_3478
10,c_1_339_3592
2,c_1_339_3825
1,c_1_339_3946
2,c_1_339_628
2,c_1_339_64
5,c_1_339_644
2,c_1_339_694
3,c_1_340_1065
12,c_1_340_1114
0,c_1_340_1295
3,c_1_340_132
3,c_1_340_1381
6,c_1_340_1432
4,c_1_340_1494
0,c_1_340_1518
3,c_1_340_1639
4,c_1_340_1648
1,c_1_340_1678
1,c_1_340_1686
6,c_1_340_1697
4,c_1_340_1701
3,c_1_340_1972
0,c_1_340_2135
0,c_1_340_2149
3,c_1_340_2223
3,c_1_340_2321
2,c_1_340_2445
5,c_1_340_2453
5,c_1_340_2488
11,c_1_340_2525
1,c_1_340_2569
1,c_1_340_3004
0,c_1_340_310
4,c_1_340_3139
0,c_1_340_3150
3,c_1_340_3178
4,c_1_340_3327
2,c_1_340_3335
2,c_1_340_3391
2,c_1_340_3431
0,c_1_340_3481
10,c_1_340_3492
2,c_1_340_3548
2,c_1_340_3765
6,c_1_340_3816
1,c_1_340_3864
8,c_1_340_395
1,c_1_340_480
5,c_1_340_558
4,c_1_340_604
0,c_1_340_794
3,c_1_340_935
15,c_1_341_1027
3,c_1_341_1053
1,c_1_341_1277
11,c_1_341_1387
4,c_1_341_1408
10,c_1_341_146
1,c_1_341_1544
3,c_1_341_16
5,c_1_341_1641
3,c_1_341_1649
2,c_1_341_1675
10,c_1_341_1694
4,c_1_341_185
6,c_1_341_2061
1,c_1_341_2102
2,c_1_341_2212
1,c_1_341_257
1,c_1_341_298
0,c_1_341_360
0,c_1_341_402
4,c_1_341_409
0,c_1_341_520
0,c_1_341_53
8,c_1_341_534
0,c_1_341_612
0,c_1_341_622
9,c_1_341_66
0,c_1_341_705
0,c_1_341_71
10,c_1_341_712
9,c_1_341_737
8,c_1_341_858
1,c_1_341_953
12,c_1_341_962
5,c_1_341_966
3,c_1_355_1538
6,c_1_355_1646
7,c_1_355_1654
7,c_1_355_2123
13,c_1_356_1036
6,c_1_356_1055
10,c_1_356_1102
3,c_1_356_1113
7,c_1_356_1287
0,c_1_356_1437
3,c_1_356_1467
3,c_1_356_1802
5,c_1_356_2065
0,c_1_356_2079
6,c_1_356_2177
9,c_1_356_250
6,c_1_356_2601
13,c_1_356_2689
0,c_1_356_289
13,c_1_356_2930
3,c_1_356_299
7,c_1_356_3018
0,c_1_356_3114
1,c_1_356_325
7,c_1_356_3318
7,c_1_356_3468
0,c_1_356_355
7,c_1_356_3582
0,c_1_356_513
6,c_1_356_591
1,c_1_356_604
9,c_1_356_762
0,c_1_356_79
1,c_1_356_826
13,c_1_356_91
7,c_1_357_1069
1,c_1_357_1198
0,c_1_357_1336
0,c_1_357_1380
0,c_1_357_145
1,c_1_357_1469
0,c_1_357_1736
0,c_1_357_1917
1,c_1_357_2016
7,c_1_357_2137
0,c_1_357_2184
7,c_1_357_2210
3,c_1_357_2223
10,c_1_357_2244
0,c_1_357_2252
0,c_1_357_2342
1,c_1_357_2640
2,c_1_357_2662
1,c_1_357_2713
0,c_1_357_2798
1,c_1_357_2896
4,c_1_357_3097
0,c_1_357_3128
0,c_1_357_3227
11,c_1_357_3287
13,c_1_357_3422
0,c_1_357_3516
0,c_1_357_3543
1,c_1_357_3564
7,c_1_357_3806
3,c_1_357_3832
1,c_1_357_3925
1,c_1_357_557
0,c_1_357_577
3,c_1_357_586
0,c_1_357_665
11,c_1_357_674
6,c_1_357_687
0,c_1_357_725
2,c_1_357_813
10,c_1_357_827
5,c_1_357_986
9,c_1_358_1147
5,c_1_358_118
10,c_1_358_1280
3,c_1_358_1307
1,c_1_358_139
10,c_1_358_1524
3,c_1_358_1535
2,c_1_358_1641
2,c_1_358_1642
2,c_1_358_1878
6,c_1_358_1886
1,c_1_358_2122
6,c_1_358_2137
10,c_1_358_2195
0,c_1_358_2277
2,c_1_358_2310
0,c_1_358_2355
0,c_1_358_2514
2,c_1_358_2551
3,c_1_358_2610
3,c_1_358_2746
0,c_1_358_2762
8,c_1_358_2907
2,c_1_358_35
10,c_1_358_390
2,c_1_358_408
6,c_1_358_471
1,c_1_358_997
0,c_1_371_1195
0,c_1_371_1476
1,c_1_371_1496
4,c_1_371_961
13,c_1_372_1047
7,c_1_372_1483
7,c_1_372_1703
0,c_1_372_2062
7,c_1_372_2232
7,c_1_372_319
13,c_1_372_320
12,c_1_372_349
7,c_1_372_543
12,c_1_372_569
13,c_1_372_739
2,c_1_373_1008
0,c_1_373_1135
4,c_1_373_1196
6,c_1_373_1203
1,c_1_373_1205
0,c_1_373_1327
3,c_1_373_1373
0,c_1_373_1397
7,c_1_373_1427
0,c_1_373_1572
2,c_1_373_1670
0,c_1_373_1794
0,c_1_373_1823
7,c_1_373_1964
1,c_1_373_1965
9,c_1_373_2047
0,c_1_373_2088
1,c_1_373_2109
10,c_1_373_22
1,c_1_373_2248
1,c_1_373_2257
1,c_1_373_227
4,c_1_373_2276
1,c_1_373_2335
1,c_1_373_2540
4,c_1_373_2753
3,c_1_373_2848
1,c_1_373_316
0,c_1_373_456
1,c_1_373_462
6,c_1_373_54
7,c_1_373_661
7,c_1_373_675
0,c_1_373_798
7,c_1_373_915
15,c_1_373_998
0,c_1_380_1563
0,c_1_380_1962
2,c_1_380_2169
0,c_1_380_503
0,c_1_380_723
2,c_1_381_1000
0,c_1_381_1072
0,c_1_381_1239
7,c_1_381_1367
1,c_1_381_1639
0,c_1_381_1801
0,c_1_381_1816
0,c_1_381_1870
7,c_1_381_212
13,c_1_381_247
0,c_1_381_35
1,c_1_381_597
11,c_1_381_712
1,c_1_381_723
0,c_1_381_874
13,c_1_381_967
9,c_1_215_590
9,c_1_215_979
1,c_1_216_106
9,c_1_216_113
0,c_1_216_1228
6,c_1_216_249
6,c_1_216_294
8,c_1_216_429
1,c_1_216_448
6,c_1_216_635
8,c_1_216_769
6,c_1_216_854
4,c_1_216_971
12,c_1_217_1128
14,c_1_217_1136
6,c_1_217_1205
9,c_1_217_1262
13,c_1_217_1393
9,c_1_217_1608
6,c_1_217_166
6,c_1_217_1674
7,c_1_217_1815
7,c_1_217_221
6,c_1_217_315
9,c_1_217_378
8,c_1_217_388
6,c_1_217_565
7,c_1_217_589
6,c_1_217_815
7,c_1_217_858
7,c_1_217_86
12,c_1_217_878
0,c_1_218_1081
4,c_1_218_1465
9,c_1_218_1487
5,c_1_218_1664
4,c_1_218_1971
3,c_1_218_2171
2,c_1_218_2183
0,c_1_218_2262
16,c_1_218_2352
0,c_1_218_2374
0,c_1_218_2657
6,c_1_218_275
4,c_1_218_2780
0,c_1_218_3093
4,c_1_218_3191
8,c_1_218_3239
3,c_1_218_3303
4,c_1_218_452
1,c_1_218_606
7,c_1_218_83
5,c_1_218_914
1,c_1_219_1116
3,c_1_219_1137
1,c_1_219_1172
0,c_1_219_1260
1,c_1_219_1296
1,c_1_219_1376
4,c_1_219_1383
7,c_1_219_1451
4,c_1_219_1498
7,c_1_219_151
0,c_1_219_1644
1,c_1_219_1927
0,c_1_219_2011
14,c_1_219_2014
7,c_1_219_2117
1,c_1_219_2304
1,c_1_219_243
7,c_1_219_2489
0,c_1_219_378
1,c_1_219_449
7,c_1_219_455
0,c_1_219_552
0,c_1_219_713
0,c_1_219_943
3,c_1_219_984
1,c_1_219_987
3,c_1_235_1033
0,c_1_235_124
1,c_1_235_1271
9,c_1_235_1568
9,c_1_235_1720
9,c_1_235_2022
0,c_1_235_2068
10,c_1_235_2089
7,c_1_235_2605
2,c_1_235_2618
7,c_1_235_2638
1,c_1_235_410
3,c_1_235_430
11,c_1_235_484
0,c_1_235_510
3,c_1_235_658
5,c_1_235_699
11,c_1_235_932
4,c_1_235_975
5,c_1_236_1162
0,c_1_236_1461
4,c_1_236_1494
6,c_1_236_1884
4,c_1_236_1972
2,c_1_236_2219
4,c_1_236_2567
0,c_1_236_296
9,c_1_236_372
7,c_1_236_378
7,c_1_236_425
7,c_1_236_518
13,c_1_236_572
0,c_1_236_657
9,c_1_236_673
7,c_1_236_674
7,c_1_236_682
7,c_1_236_732
7,c_1_236_739
1,c_1_236_832
7,c_1_236_89
4,c_1_237_1083
4,c_1_237_1185
11,c_1_237_1296
0,c_1_237_132
4,c_1_237_1325
11,c_1_237_1394
1,c_1_237_140
9,c_1_237_1677
5,c_1_237_1784
4,c_1_237_1985
3,c_1_237_229
9,c_1_237_2321
5,c_1_237_2434
5,c_1_237_2462
7,c_1_237_2502
0,c_1_237_26
5,c_1_237_2922
4,c_1_237_294
5,c_1_237_3119
11,c_1_237_3171
3,c_1_237_3181
1,c_1_237_3275
0,c_1_237_3346
7,c_1_237_3505
3,c_1_237_3507
4,c_1_237_3647
11,c_1_237_3771
4,c_1_237_3849
0,c_1_237_3927
0,c_1_237_518
0,c_1_237_528
5,c_1_237_686
5,c_1_237_830
0,c_1_237_908
4,c_1_237_910
3,c_1_238_1065
9,c_1_238_1197
1,c_1_238_1496
0,c_1_238_1515
0,c_1_238_1619
0,c_1_238_182
6,c_1_238_1821
1,c_1_238_1876
0,c_1_238_1920
4,c_1_238_1990
0,c_1_238_2007
11,c_1_238_2040
1,c_1_238_2236
0,c_1_238_2263
7,c_1_238_2267
7,c_1_238_235
0,c_1_238_2361
5,c_1_238_2400
1,c_1_238_2434
0,c_1_238_2523
17,c_1_238_263
0,c_1_238_2784
0,c_1_238_2825
0,c_1_238_288
3,c_1_238_2935
7,c_1_238_3001
10,c_1_238_3073
2,c_1_238_3272
3,c_1_238_3276
7,c_1_238_3303
2,c_1_238_3364
2,c_1_238_3397
3,c_1_238_3456
0,c_1_238_3532
2,c_1_238_3534
0,c_1_238_3592
5,c_1_238_3724
0,c_1_238_3747
3,c_1_238_3771
2,c_1_238_3774
0,c_1_238_399
7,c_1_238_493
3,c_1_238_634
6,c_1_238_65
11,c_1_238_652
5,c_1_238_795
4,c_1_238_805
6,c_1_238_874
3,c_1_238_897
3,c_1_238_93
3,c_1_238_965
6,c_1_255_1107
12,c_1_255_1137
1,c_1_255_1384
0,c_1_255_1504
1,c_1_255_437
0,c_1_255_692
3,c_1_256_1030
2,c_1_256_1148
0,c_1_256_1191
2,c_1_256_1213
0,c_1_256_1243
11,c_1_256_129
2,c_1_256_1446
1,c_1_256_1886
6,c_1_256_1896
5,c_1_256_2344
0,c_1_256_2566
2,c_1_256_2589
1,c_1_256_2772
2,c_1_256_2931
2,c_1_256_2959
3,c_1_256_3153
0,c_1_256_3555
10,c_1_256_3605
0,c_1_256_788
11,c_1_256_986
0,c_1_257_1014
2,c_1_257_1052
6,c_1_257_1075
4,c_1_257_112
6,c_1_257_1168
9,c_1_257_1246
2,c_1_257_1305
0,c_1_257_1378
2,c_1_257_1420
10,c_1_257_1457
1,c_1_257_1479
2,c_1_257_179
2,c_1_257_1791
0,c_1_257_1831
1,c_1_257_2087
10,c_1_257_2131
3,c_1_257_232
1,c_1_257_241
1,c_1_257_2543
2,c_1_257_2722
3,c_1_257_2842
5,c_1_257_312
6,c_1_257_3148
10,c_1_257_3194
1,c_1_257_3220
10,c_1_257_328
3,c_1_257_3285
2,c_1_257_464
4,c_1_257_486
2,c_1_257_795
1,c_1_257_801
3,c_1_257_842
0,c_1_257_871
2,c_1_257_906
1,c_1_257_99
9,c_1_257_998
11,c_1_258_1025
2,c_1_258_1144
5,c_1_258_134
3,c_1_258_140
2,c_1_258_1400
3,c_1_258_149
0,c_1_258_1509
16,c_1_258_175
15,c_1_258_1853
4,c_1_258_1925
0,c_1_258_2095
9,c_1_258_2129
9,c_1_258_2234
4,c_1_258_2239
4,c_1_258_2415
9,c_1_258_247
1,c_1_258_2583
0,c_1_258_2588
1,c_1_258_2734
3,c_1_258_2797
3,c_1_258_2805
3,c_1_258_3178
5,c_1_258_326
0,c_1_258_364
5,c_1_258_374
9,c_1_258_507
5,c_1_258_532
4,c_1_258_559
0,c_1_258_627
9,c_1_258_748
1,c_1_258_772
8,c_1_258_9
2,c_1_259_1183
7,c_1_259_1203
2,c_1_259_1204
7,c_1_259_1267
1,c_1_259_1443
2,c_1_259_1450
6,c_1_259_1474
0,c_1_259_1515
8,c_1_259_1718
5,c_1_259_1764
11,c_1_259_1835
0,c_1_259_2015
3,c_1_259_2023
6,c_1_259_205
4,c_1_259_2055
3,c_1_259_2161
7,c_1_259_2271
7,c_1_259_2331
1,c_1_259_2624
4,c_1_259_2634
3,c_1_259_2640
13,c_1_259_2661
2,c_1_259_2746
7,c_1_259_275
4,c_1_259_2834
0,c_1_259_2958
3,c_1_259_3039
5,c_1_259_3114
0,c_1_259_3559
3,c_1_259_3713
1,c_1_259_3856
2,c_1_259_516
2,c_1_259_609
12,c_1_259_846
2,c_1_259_985
9,c_1_276_1386
7,c_1_276_1567
6,c_1_276_1685
6,c_1_276_1777
7,c_1_276_1780
13,c_1_276_1786
6,c_1_276_467
3,c_1_276_985
2,c_1_277_1205
0,c_1_277_1212
2,c_1_277_1353
0,c_1_277_1408
3,c_1_277_1538
3,c_1_277_1728
2,c_1_277_177
0,c_1_277_1879
2,c_1_277_1934
2,c_1_277_2044
2,c_1_277_2131
0,c_1_277_2373
1,c_1_277_2458
5,c_1_277_2481
1,c_1_277_2675
2,c_1_277_2678
1,c_1_277_2711
11,c_1_277_2727
0,c_1_277_3488
0,c_1_277_3539
3,c_1_277_3540
7,c_1_277_3683
2,c_1_277_391
3,c_1_277_763
6,c_1_277_768
1,c_1_277_909
2,c_1_278_1105
2,c_1_278_1303
9,c_1_278_1467
1,c_1_278_1611
0,c_1_278_1713
1,c_1_278_2120
0,c_1_278_2259
2,c_1_278_2380
4,c_1_278_2545
11,c_1_278_2550
10,c_1_278_258
3,c_1_278_2829
2,c_1_278_3087
3,c_1_278_3130
11,c_1_278_3163
4,c_1_278_3287
1,c_1_278_3431
3,c_1_278_3462
5,c_1_278_3623
2,c_1_278_635
2,c_1_278_712
6,c_1_278_880
8,c_1_279_102
5,c_1_279_1078
4,c_1_279_1088
2,c_1_279_1288
2,c_1_279_1337
5,c_1_279_1362
2,c_1_279_1439
8,c_1_279_1582
2,c_1_279_1589
0,c_1_279_1595
2,c_1_279_1794
2,c_1_279_2067
2,c_1_279_2080
1,c_1_279_2220
5,c_1_279_2257
5,c_1_279_2547
10,c_1_279_2550
9,c_1_279_2591
10,c_1_279_2726
0,c_1_279_2913
2,c_1_279_3079
11,c_1_279_359
8,c_1_279_443
1,c_1_279_489
5,c_1_279_705
3,c_1_280_1192
0,c_1_280_1371
1,c_1_280_1494
0,c_1_280_1513
3,c_1_280_1611
0,c_1_280_1660
0,c_1_280_1714
1,c_1_280_1877
2,c_1_280_1916
1,c_1_280_1933
2,c_1_280_1942
3,c_1_280_1953
2,c_1_280_203
2,c_1_280_2088
1,c_1_280_2115
3,c_1_280_2278
2,c_1_280_2290
10,c_1_280_2298
0,c_1_280_2320
0,c_1_280_2516
0,c_1_280_2547
9,c_1_280_2563
0,c_1_280_2573
1,c_1_280_2703
3,c_1_280_2956
2,c_1_280_2984
6,c_1_280_3126
2,c_1_280_3129
6,c_1_280_3271
2,c_1_280_3306
6,c_1_280_3377
5,c_1_280_3437
6,c_1_280_3519
3,c_1_280_3601
3,c_1_280_3659
1,c_1_280_3716
7,c_1_280_3717
9,c_1_280_3754
7,c_1_280_3819
4,c_1_280_3831
2,c_1_280_3897
9,c_1_280_4037
1,c_1_280_63
2,c_1_280_655
2,c_1_280_710
5,c_1_280_739
2,c_1_280_787
0,c_1_280_881
0,c_1_297_1198
4,c_1_297_1360
0,c_1_297_1695
0,c_1_297_1949
4,c_1_297_2050
1,c_1_297_908
0,c_1_298_1046
11,c_1_298_1109
1,c_1_298_12
1,c_1_298_1539
5,c_1_298_1573
2,c_1_298_1578
6,c_1_298_1627
1,c_1_298_2123
4,c_1_298_2618
5,c_1_298_268
3,c_1_298_2690
0,c_1_298_3175
1,c_1_298_348
7,c_1_298_60
13,c_1_298_712
7,c_1_298_823
0,c_1_298_986
0,c_1_299_1006
2,c_1_299_1288
0,c_1_299_129
8,c_1_299_1412
11,c_1_299_1474
0,c_1_299_1481
10,c_1_299_1483
3,c_1_299_171
2,c_1_299_1911
0,c_1_299_2043
2,c_1_299_2189
2,c_1_299_2567
2,c_1_299_2637
0,c_1_299_2642
0,c_1_299_2937
1,c_1_299_2949
1,c_1_299_3184
11,c_1_299_3211
10,c_1_299_3447
2,c_1_299_3473
1,c_1_299_3492
2,c_1_299_3556
3,c_1_299_415
0,c_1_299_543
3,c_1_299_573
0,c_1_299_705
1,c_1_299_830
1,c_1_299_962
0,c_1_299_97
3,c_1_299_997
4,c_1_300_1054
1,c_1_300_1127
5,c_1_300_1200
15,c_1_300_1604
16,c_1_300_1612
4,c_1_300_1697
8,c_1_300_1858
8,c_1_300_2084
