cluster,cluster_expr,clusterprime_expr,gene,cluster_prop,clusterprime_prop,ncells,typ,fold_change,fold_change_prop
epithelial,0.0559037775962873,0.0766115468791698,ADCY9,0.0772282054691309,0.0404016538688718,45126,celltype,0.729704331443113,1.91151099209413
epithelial,0.0943619263903586,0.111688824949675,ADD1,0.123077604928423,0.0655936207914944,45126,celltype,0.844864528146627,1.87636546730139
epithelial,0.0215909545808259,0.038607323620529,ADD2,0.0296946328059212,0.0175723567631424,45126,celltype,0.559245048764406,1.68984918791343
epithelial,0.130014788162877,0.0692195826681504,ADD3,0.174378407126712,0.0400324867099823,45126,celltype,1.87829488637902,4.35592243844372
epithelial,0.04748685287796,0.143782676098189,ADGRA2,0.0679874130213181,0.0827968103957472,45126,celltype,0.330268250436036,0.82113565361221
epithelial,0.101772097884477,0.0467603251265487,ADGRA3,0.122833843017329,0.0259746012994684,45126,celltype,2.17646258038302,4.72899820871719
epithelial,0.0226935963351095,0.0361084362979362,ADGRE1,0.0305588795816159,0.0151063201417602,45126,celltype,0.628484605311103,2.02292016155135
epithelial,0.0315407654416648,0.0567015776645624,ADGRE2,0.0461818020653282,0.0283963378617838,45126,celltype,0.556259044999683,1.62632950382945
epithelial,0.294080597573128,0.227712705186188,ADGRE5,0.32801489163675,0.104238038984052,45126,celltype,1.29145449891641,3.14678686239421
epithelial,0.0291221248520974,0.0444078141707707,ADGRF1,0.0381154988255108,0.0195658594211459,45126,celltype,0.65578829753043,1.9480615701612
epithelial,0.0542779256452,0.0722991375820574,ADGRF3,0.0717324823826619,0.0318074424099232,45126,celltype,0.750740983370599,2.25521063461182
epithelial,0.0342043082539563,0.0733491100767355,ADGRF5,0.0458493994592918,0.03375664500886,45126,celltype,0.466322061960573,1.35823330331725
epithelial,0.184774422145785,0.0715783966120177,ADGRG1,0.237845144705934,0.0332693443591258,45126,celltype,2.58142723072345,7.14907820660714
epithelial,0.051317414875603,0.109435361921478,ADGRG3,0.0666799627709081,0.0420850561134082,45126,celltype,0.468929000412356,1.58440950134944
epithelial,0.0278684378657656,0.0582229021122445,ADGRG5,0.0413287240171963,0.0260189013585351,45126,celltype,0.478650786112304,1.58841157232947
epithelial,0.059415100011345,0.0636135718173309,ADGRG6,0.0792226211053495,0.0280862374483166,45126,celltype,0.934000376239805,2.82069185134294
epithelial,0.0814391654283036,0.0799284953500846,ADGRL1,0.105017063333777,0.0402687536916716,45126,celltype,1.01890026919189,2.60790448440167
epithelial,0.0288667081922374,0.0923746826164585,ADGRL2,0.0403093560253512,0.0468989958653278,45126,celltype,0.31249588496117,0.859492943966242
epithelial,0.0402401168896408,0.0803750415931726,ADGRL3,0.049461507778221,0.0350856467808624,45126,celltype,0.500654383400766,1.40973624021091
epithelial,0.0297167051362313,0.0748031132098562,ADGRL4,0.0393564685547135,0.0316893089190786,45126,celltype,0.397265619852781,1.24194783342274
epithelial,0.0365205590247659,0.0468306406699397,ADGRV1,0.045738598590613,0.0221943295924395,45126,celltype,0.779843250109712,2.0608236171366
epithelial,0.0304141965236572,0.0516566877660161,ADH1A,0.0395559101183353,0.0229917306556409,45126,celltype,0.588775584323586,1.72044074066388
epithelial,0.0230901509913541,0.0382578720061831,ADH1B,0.033062979213757,0.0189013585351447,45126,celltype,0.603539867236275,1.74923824402783
epithelial,0.196516489640124,0.0729642441284649,ADH1C,0.165115454505163,0.0348346131128175,45126,celltype,2.69332591582976,4.73998244132669
epithelial,0.0330665827625154,0.047020807222141,ADH4,0.04303505739485,0.0208062610750148,45126,celltype,0.703232988032266,2.06837053710379
epithelial,0.195859846744846,0.171680289020426,ADH5,0.220117005717325,0.087536916715889,45126,celltype,1.14084061637119,2.51456201538078
epithelial,0.0468126549516832,0.0505624603493823,ADH6,0.0590125426583344,0.0228292971057295,45126,celltype,0.925838154002232,2.58494785822924
epithelial,0.0609546304714642,0.0932460407346737,ADIPOQ,0.0804857510082879,0.0401063201417602,45126,celltype,0.653696714532976,2.00680966799752
epithelial,0.142560120165052,0.103655925448463,ADIPOR1,0.187918273279263,0.0546515062020083,45126,celltype,1.37532050915828,3.43848296851436
epithelial,0.114342165934585,0.0716024553654626,ADIPOR2,0.143908168240039,0.0374926166568222,45126,celltype,1.59690286249231,3.83830687405098
epithelial,0.131979782418858,0.148188320867083,ADIRF,0.166378584408102,0.0622268163024217,45126,celltype,0.890622025046333,2.67374412342588
epithelial,0.138511999750493,0.227407998619974,ADM,0.143908168240039,0.0921884229178972,45126,celltype,0.609090272070701,1.56102212929929
epithelial,0.0335772271670098,0.062627673557281,ADM2,0.0477330142268315,0.0283815711754282,45126,celltype,0.536140419399407,1.68183128170709
epithelial,0.109593748860253,0.0971445930522754,ADNP2,0.135864025173957,0.0479031305375074,45126,celltype,1.12815078448348,2.83622434795943
epithelial,0.0482010674645102,0.074278733749875,ADORA1,0.0653946726942339,0.0319108092144123,45126,celltype,0.648921501904188,2.04929534236628
epithelial,0.0479720142114696,0.107668272366068,ADORA2A,0.0589460621371272,0.0469137625516834,45126,celltype,0.445553858692622,1.25647696818579
epithelial,0.113582921565052,0.0837918522366052,ADORA2B,0.140894384611975,0.0387625516834022,45126,celltype,1.35553658897915,3.63480675273256
epithelial,0.0376301501200372,0.0572370769580801,ADPGK,0.0534724992243939,0.032663910218547,45126,celltype,0.657443603341191,1.63705137770161
epithelial,0.0410772234418681,0.0659559091393384,ADPRM,0.0521428888002482,0.0289574719432959,45126,celltype,0.622798229573159,1.80067130522836
epithelial,0.0284573722422189,0.0535444755270962,ADRA1A,0.037162611354873,0.024542232722977,45126,celltype,0.531471677742329,1.5142310715716
epithelial,0.0612621726926212,0.0765783227146012,ADRA1B,0.0768071621681514,0.0382604843473125,45126,celltype,0.799993660359191,2.00748013200587
epithelial,0.0294343264556199,0.0404521322374461,ADRA1D,0.0429907370473785,0.017690490253987,45126,celltype,0.727633497360439,2.43016086214396
epithelial,0.0341625197893363,0.066419222947793,ADRA2A,0.0426361742676063,0.0289722386296515,45126,celltype,0.514346875394625,1.47162167247823
epithelial,0.0701309755278468,0.102117064950151,ADRA2B,0.0928511279528432,0.0443886591848789,45126,celltype,0.686770380269758,2.09177590983584
epithelial,0.0378766906020501,0.0593494127020342,ADRA2C,0.0493063865620707,0.0276580035440047,45126,celltype,0.638198237819325,1.7827167634722
epithelial,0.0819048644258445,0.151802047772082,ADRB1,0.0997207818109294,0.0589486119314826,45126,celltype,0.539550458165214,1.69165614835575
epithelial,0.0406348789775772,0.0849939434988435,ADRB2,0.0536276204405443,0.0361340815121087,45126,celltype,0.478091465165752,1.48412850683844
epithelial,0.0187661924738887,0.0262888421822635,ADRB3,0.0240437885033019,0.00993797991730656,45126,celltype,0.71384629052054,2.41938388921783
epithelial,0.181361915316149,0.124975826802563,ADRM1,0.233767672738554,0.066420555227407,45126,celltype,1.45117595903297,3.51950795861603
epithelial,0.0758179011591505,0.065340080779909,AEBP2,0.104374418295439,0.0361636148848198,45126,celltype,1.16035824036605,2.88617215474363
epithelial,0.196157033349679,0.0815856922156892,AFDN,0.238111066790764,0.0438275251033668,45126,celltype,2.40430678495803,5.43291153742268
